Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
Golgi membrane (GO:0000139)	3/54	0.260529019063015232493540906943962909281253814697265625	0.54979067217718036175710949464701116085052490234375	0.6545433915005929303987386447261087596416473388671875	0.99999942892456683551927199005149304866790771484375	-0.9113011631408495	1.225737451865295	ct;GlcAT-P;alpha-Man-Ia
histone methyltransferase complex (GO:0035097)	3/57	0.28739815965324366775490716463536955416202545166015625	0.54979067217718036175710949464701116085052490234375	0.68869488448213800335651058048824779689311981201171875	0.99999942892456683551927199005149304866790771484375	-0.9223964621980387	1.150123888950671	Mnn1;CG9932;corto
late endosome membrane (GO:0031902)	1/18	0.451495183190047999488569985260255634784698486328125	0.620235807210570921910175457014702260494232177734375	0.68126393169962840001829817992984317243099212646484375	0.99999942892456683551927199005149304866790771484375	-1.4324075995959544	1.1390370222451138	LTV1
cortical actin cytoskeleton (GO:0030864)	1/17	0.43287774852107130385547861806116998195648193359375	0.6007283040700581722148854169063270092010498046875	0.66145933377264853891830398424644954502582550048828125	0.99999942892456683551927199005149304866790771484375	-1.251726770938024	1.048070733708802	Tm1
Nebenkern (GO:0016006)	1/11	0.307150911197617115799829434763523750007152557373046875	0.54979067217718036175710949464701116085052490234375	0.5140575837210812348843091967864893376827239990234375	0.99999942892456683551927199005149304866790771484375	-0.8020079654559453	0.9467031025263724	porin
sensory dendrite (GO:0071683)	1/15	0.393728772228750079076320389503962360322475433349609375	0.58597497482080018738059834504383616149425506591796875	0.6180950652805428102709583981777541339397430419921875	0.99999942892456683551927199005149304866790771484375	-0.9893324342214925	0.9221498386840461	ATP8B
PRC1 complex (GO:0035102)	1/11	0.307150911197617115799829434763523750007152557373046875	0.54979067217718036175710949464701116085052490234375	0.5140575837210812348843091967864893376827239990234375	0.99999942892456683551927199005149304866790771484375	-0.7695666726073436	0.9084088786376135	corto
P granule (GO:0043186)	2/39	0.367520947143407716861673861785675399005413055419921875	0.58597497482080018738059834504383616149425506591796875	0.6997455557827032546214240937842987477779388427734375	0.99999942892456683551927199005149304866790771484375	-0.876458394890975	0.8773129093303764	Tm1;eIF4A
microtubule end (GO:1990752)	1/15	0.393728772228750079076320389503962360322475433349609375	0.58597497482080018738059834504383616149425506591796875	0.6180950652805428102709583981777541339397430419921875	0.99999942892456683551927199005149304866790771484375	-0.9360564060073229	0.8724916256061716	shot
nuclear body (GO:0016604)	3/62	0.332545618680980814563241665382520295679569244384765625	0.56532755175766735700193521552137099206447601318359375	0.7398898779030051997551709064282476902008056640625	0.99999942892456683551927199005149304866790771484375	-0.7903236226922981	0.870129102651437	Rbp1-like;elav;CG12605
microtubule (GO:0005874)	4/85	0.304461173507527493864444068094599060714244842529296875	0.54979067217718036175710949464701116085052490234375	0.77136473074319777953888888077926822006702423095703125	0.99999942892456683551927199005149304866790771484375	-0.7007916296247853	0.8333896114970004	klar;CG14535;futsch;shot
SWI/SNF superfamily-type complex (GO:0070603)	1/14	0.373153814904096214899453798352624289691448211669921875	0.58597497482080018738059834504383616149425506591796875	0.59437934127464109312910522930906154215335845947265625	0.99999942892456683551927199005149304866790771484375	-0.8151869214578401	0.803582386684754	tou
mitochondrial envelope (GO:0005740)	1/22	0.5200587248525341266258692485280334949493408203125	0.69341163313671216883449233137071132659912109375	0.7495833718229285569378816944663412868976593017578125	0.99999942892456683551927199005149304866790771484375	-1.1742615533682974	0.767748104707447	Cyt-c-p
endocytic vesicle (GO:0030139)	1/25	0.56580372461847050491456911913701333105564117431640625	0.73727657379309141649770253934548236429691314697265625	0.79105350741942059844546975000412203371524810791015625	0.99999942892456683551927199005149304866790771484375	-1.1744927576236157	0.668883065114183	spri
recycling endosome (GO:0055037)	2/42	0.402716812296334547571774464813643135130405426025390625	0.58597497482080018738059834504383616149425506591796875	0.73633871935150019272242616352741606533527374267578125	0.99999942892456683551927199005149304866790771484375	-0.7143040086067068	0.6496749698388747	nwk;Fas3
mitochondrion (GO:0005739)	19/465	0.19289803224424517669177703282912261784076690673828125	0.51439475265132050818550624171621166169643402099609375	0.98039717546165849881845133495517075061798095703125	0.99999942892456683551927199005149304866790771484375	-0.37824505845352596	0.6224376323056557	ATPsynbeta;Cyt-c-p;Chchd2;cype;Mdh2;porin;Hsp60A;ATPsyngamma;blw;COX5A;Cyt-c1;CG12091;UQCR-C1;ATPsynD;ATPsynF;sesB;COX4;CG11267;ATPsynB
centriole (GO:0005814)	1/28	0.6071946066372866379623474131221882998943328857421875	0.74631105625112670320930874368059448897838592529296875	0.82567392858210542083696736881393007934093475341796875	0.99999942892456683551927199005149304866790771484375	-1.2079937977191486	0.6026752754753794	Cam
focal adhesion (GO:0005925)	1/25	0.56580372461847050491456911913701333105564117431640625	0.73727657379309141649770253934548236429691314697265625	0.79105350741942059844546975000412203371524810791015625	0.99999942892456683551927199005149304866790771484375	-1.0418562755382619	0.5933455225390206	kug
filopodium (GO:0030175)	1/12	0.3298888671719371057378111800062470138072967529296875	0.56532755175766735700193521552137099206447601318359375	0.5424539256865925640482828384847380220890045166015625	0.99999942892456683551927199005149304866790771484375	-0.5084170778341357	0.5638342583595135	shot
actin cytoskeleton (GO:0015629)	3/68	0.386530570815197649370276167246629483997821807861328125	0.58597497482080018738059834504383616149425506591796875	0.79226596980584995666418990367674268782138824462890625	0.99999942892456683551927199005149304866790771484375	-0.5922336729626411	0.5629443524882254	Moe;Msp300;Tm1
spindle midzone (GO:0051233)	1/29	0.62009668644395088410448124704998917877674102783203125	0.74631105625112670320930874368059448897838592529296875	0.83589260127955389290121956946677528321743011474609375	0.99999942892456683551927199005149304866790771484375	-1.1444708544408186	0.5469195799618636	Moe
cell cortex part (GO:0044448)	1/19	0.469502347637435535343541914699017070233821868896484375	0.638523192786912385798814284498803317546844482421875	0.6999133825023944321941371526918374001979827880859375	0.99999942892456683551927199005149304866790771484375	-0.6917469290363779	0.5230173878018172	brat
mitochondrial outer membrane (GO:0005741)	1/26	0.5800631867342704861556512696552090346813201904296875	0.73727657379309141649770253934548236429691314697265625	0.80329481709323558025204192745150066912174224853515625	0.99999942892456683551927199005149304866790771484375	-0.9211564770398347	0.5016786181203481	porin
Golgi cisterna (GO:0031985)	1/31	0.64464523394427331037803696744958870112895965576171875	0.755790963934665160905979064409621059894561767578125	0.85457305335735955775788852406549267470836639404296875	0.99999942892456683551927199005149304866790771484375	-0.8559815719980802	0.375823107559878	sfl
spindle pole (GO:0000922)	1/29	0.62009668644395088410448124704998917877674102783203125	0.74631105625112670320930874368059448897838592529296875	0.83589260127955389290121956946677528321743011474609375	0.99999942892456683551927199005149304866790771484375	-0.7853587711066282	0.3753071452596032	Cam
polytene chromosome (GO:0005700)	8/196	0.315008724537361672890511954392422921955585479736328125	0.5563790459361193097009845587308518588542938232421875	0.916440004964255816588547531864605844020843505859375	0.99999942892456683551927199005149304866790771484375	-0.2990525082963497	0.3454519833533277	Dsp1;bab2;Rm62;Moe;corto;mam;Eip93F;tou
nuclear speck (GO:0016607)	1/31	0.64464523394427331037803696744958870112895965576171875	0.755790963934665160905979064409621059894561767578125	0.85457305335735955775788852406549267470836639404296875	0.99999942892456683551927199005149304866790771484375	-0.7769073876772433	0.34110518061917267	Rbp1-like
kinesin complex (GO:0005871)	1/34	0.67853018611900706158479579244158230721950531005859375	0.78871884882209364331373535605962388217449188232421875	0.87869389371750183936882194757345132529735565185546875	0.99999942892456683551927199005149304866790771484375	-0.8772272827432517	0.34021182115626164	CG14535
preribosome (GO:0030684)	2/63	0.61675446557054858232049809885211288928985595703125	0.74631105625112670320930874368059448897838592529296875	0.9001733142289942701808058700407855212688446044921875	0.99999942892456683551927199005149304866790771484375	-0.6398299199309871	0.30921974416718223	LTV1;CG11030
cytoplasmic vesicle (GO:0031410)	2/60	0.5900956176011369347378376915003173053264617919921875	0.74308337031254279025915820966474711894989013671875	0.884693183031185714781940987450070679187774658203125	0.99999942892456683551927199005149304866790771484375	-0.5844806406396248	0.30829640767634037	spri;alphaSnap
nuclear periphery (GO:0034399)	1/39	0.72798751174149878284680426077102310955524444580078125	0.8073854303644141250373422735719941556453704833984375	0.91035776557497261052276371628977358341217041015625	0.99999942892456683551927199005149304866790771484375	-0.7590474231325408	0.24097583680414753	px
nucleolus (GO:0005730)	6/157	0.4107758924391993193836469799862243235111236572265625	0.58597497482080018738059834504383616149425506591796875	0.92118923624991377874238196454825811088085174560546875	0.99999942892456683551927199005149304866790771484375	-0.23566758447257127	0.20967521436549597	CG43902;RpL36;CG11030;RpS2;RpS18;RpL8
nuclear ubiquitin ligase complex (GO:0000152)	1/26	0.5800631867342704861556512696552090346813201904296875	0.73727657379309141649770253934548236429691314697265625	0.80329481709323558025204192745150066912174224853515625	0.99999942892456683551927199005149304866790771484375	-0.379446404517881	0.20665343252103424	corto
small-subunit processome (GO:0032040)	1/35	0.68909235169560301148550252037239260971546173095703125	0.79124993874488203093875426930026151239871978759765625	0.88581248236716414456992652048938907682895660400390625	0.99999942892456683551927199005149304866790771484375	-0.361154744428149	0.134486796383046	CG11030
spindle (GO:0005819)	3/95	0.6068629675022145786300598047091625630855560302734375	0.74631105625112670320930874368059448897838592529296875	0.9315707573705862554191980962059460580348968505859375	0.99999942892456683551927199005149304866790771484375	-0.22518961086964911	0.11247146167890361	Moe;wake;Cam
late endosome (GO:0005770)	1/62	0.87392922829348640423319238834665156900882720947265625	0.90041193218116777341464285200345329940319061279296875	0.97778734050344795480924631192465312778949737548828125	0.99999942892456683551927199005149304866790771484375	-0.45530662584092657	0.061355245534856453	LTV1
early endosome (GO:0005769)	1/61	0.869640350693528407788335243822075426578521728515625	0.90041193218116777341464285200345329940319061279296875	0.976395230795460644657168813864700496196746826171875	0.99999942892456683551927199005149304866790771484375	-0.17664265558614417	0.024672658802421227	Tl
nuclear chromosome part (GO:0044454)	1/233	0.999597065840427401184342670603655278682708740234375	0.99959706584042729016204020808800123631954193115234375	0.99999942892456683551927199005149304866790771484375	0.99999942892456683551927199005149304866790771484375	1.6018316795237062	-0.0006455627699477349	tna
nuclear chromatin (GO:0000790)	1/200	0.99877396300043042032257289974950253963470458984375	0.99959706584042729016204020808800123631954193115234375	0.99999548784055747319143847562372684478759765625	0.99999942892456683551927199005149304866790771484375	0.5861278072251103	-0.0007190552624397348	tna
centrosome (GO:0005813)	3/108	0.69234369640177184646034902471001259982585906982421875	0.79124993874488203093875426930026151239871978759765625	0.961651375966984023335726305958814918994903564453125	0.99999942892456683551927199005149304866790771484375	0.030188401504373855	-0.011099453370950777	wake;corto;Cam
precatalytic spliceosome (GO:0071011)	4/147	0.71460601887803243403851638504420407116413116455078125	0.80319354187944147493993796160793863236904144287109375	0.97973768398469462947986130529898218810558319091796875	0.99999942892456683551927199005149304866790771484375	0.04214645058276257	-0.01416221514715707	Rbp1-like;Rm62;Syp;Imp
polysome (GO:0005844)	1/16	0.413629393991153115894832126286928541958332061767578125	0.58597497482080018738059834504383616149425506591796875	0.64042827777794009147527276581968180835247039794921875	0.99999942892456683551927199005149304866790771484375	0.018664653302668872	-0.016476873906510165	Rbp6
dendrite membrane (GO:0032590)	1/67	0.89335035017651465150123613057075999677181243896484375	0.90668393749258202607421708307811059057712554931640625	0.98361188393841747501511463269707746803760528564453125	0.99999942892456683551927199005149304866790771484375	0.32065731392624286	-0.036162592127208106	Shawl
peroxisome (GO:0005777)	2/94	0.81849952146411675268922181203379295766353607177734375	0.86291422417922392096301109631895087659358978271484375	0.9790523154838439712221997979213483631610870361328125	0.99999942892456683551927199005149304866790771484375	0.1916366330175368	-0.038381457594012465	Nos;CG12355
spliceosomal complex (GO:0005681)	4/164	0.79012602131782838643658806176972575485706329345703125	0.85965711119379728533118623090558685362339019775390625	0.9904880350256231036354392927023582160472869873046875	0.99999942892456683551927199005149304866790771484375	0.2004645203616207	-0.047221988846457924	Rbp1-like;Rm62;Syp;Imp
chromatin (GO:0000785)	5/218	0.84621457493086216228306284392601810395717620849609375	0.88527063223536350822229223922477103769779205322265625	0.99734487823757655977630065535777248442173004150390625	0.99999942892456683551927199005149304866790771484375	0.4923597547074083	-0.08221537257247033	Mnn1;Moe;zld;tna;Eip93F
spliceosomal snRNP complex (GO:0097525)	1/48	0.79865084018011611721732379010063596069812774658203125	0.86203582749599838574994237205828540027141571044921875	0.94803245276436154398425060207955539226531982421875	0.99999942892456683551927199005149304866790771484375	0.42164030429825383	-0.09479799034585211	sm
microtubule organizing center part (GO:0044450)	1/41	0.74557304137037039293289808483677916228771209716796875	0.81772527118040627680528587006847374141216278076171875	0.9205800211692076739922185879549942910671234130859375	0.99999942892456683551927199005149304866790771484375	0.37761907267015227	-0.11086978038708072	Cam
cytoplasmic ribonucleoprotein granule (GO:0036464)	2/78	0.7302088818736980346812970310566015541553497314453125	0.8073854303644141250373422735719941556453704833984375	0.95242270279809637667511879044468514621257781982421875	0.99999942892456683551927199005149304866790771484375	0.3700620631175701	-0.11635663327400239	Tm1;eIF4A
microbody (GO:0042579)	2/94	0.81849952146411675268922181203379295766353607177734375	0.86291422417922392096301109631895087659358978271484375	0.9790523154838439712221997979213483631610870361328125	0.99999942892456683551927199005149304866790771484375	0.6037557885459428	-0.12092169868740639	Nos;CG12355
nucleoplasm part (GO:0044451)	3/157	0.89233197821997245480218907687230966985225677490234375	0.90668393749258202607421708307811059057712554931640625	0.996362546722713293689821512089110910892486572265625	0.99999942892456683551927199005149304866790771484375	1.0949967484988004	-0.12473879140868158	Mnn1;CG9932;CG12605
chromosomal region (GO:0098687)	3/132	0.81204467239774846820665743507561273872852325439453125	0.86291422417922392096301109631895087659358978271484375	0.98754343174012804151828959220438264310359954833984375	0.99999942892456683551927199005149304866790771484375	0.7051829486586553	-0.146819037068257	Rm62;Moe;mam
RNA polymerase II transcription factor complex (GO:0090575)	4/87	0.319348070235115299997374904705793596804141998291015625	0.55681201989712414412991847711964510381221771240234375	0.786200244786134927466036970145069062709808349609375	0.99999942892456683551927199005149304866790771484375	0.24875364167509176	-0.28394572526952055	E2f1;pan;hth;sima
Golgi subcompartment (GO:0098791)	3/99	0.634752320163710859191041890881024301052093505859375	0.755790963934665160905979064409621059894561767578125	0.94259008495215745870865475808386690914630889892578125	0.99999942892456683551927199005149304866790771484375	0.6278740515985967	-0.2853815670687073	ct;GlcAT-P;alpha-Man-Ia
microtubule organizing center (GO:0005815)	3/111	0.70995080735348670142315086195594631135463714599609375	0.80319354187944147493993796160793863236904144287109375	0.966558005577152101750471047125756740570068359375	0.99999942892456683551927199005149304866790771484375	1.219041160957718	-0.4175942485373034	wake;corto;Cam
proton-transporting V-type ATPase complex (GO:0033176)	1/26	0.5800631867342704861556512696552090346813201904296875	0.73727657379309141649770253934548236429691314697265625	0.80329481709323558025204192745150066912174224853515625	0.99999942892456683551927199005149304866790771484375	0.938847122854098	-0.5113132664857118	Vha13
plasma membrane proton-transporting V-type ATPase complex (GO:0033181)	1/16	0.413629393991153115894832126286928541958332061767578125	0.58597497482080018738059834504383616149425506591796875	0.64042827777794009147527276581968180835247039794921875	0.99999942892456683551927199005149304866790771484375	0.6704277422590279	-0.591843480481298	Vha13
