Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
MAP kinase kinase kinase activity (GO:0004709)	2/27	0.0876935628858100113536266917435568757355213165283203125	0.2253520627646977969593677926241070963442325592041015625	0.2093089711759311410954609300461015664041042327880859375	0.474423010413687340491861732516554184257984161376953125	-1.792682081079169	4.363221074297198	Alk;InR
transcription cofactor binding (GO:0001221)	1/6	0.1054570618655037705924115698508103378117084503173828125	0.226271948274527512356968372841947712004184722900390625	0.188637307734475567766452286377898417413234710693359375	0.458119175926583521718526981203467585146427154541015625	-1.91925438863479	4.317269481925033	hth
regulatory region DNA binding (GO:0000975)	3/41	0.039368663038629535255719105180105543695390224456787109375	0.12083992404912675955319656395658967085182666778564453125	0.13841534950200706788336901809088885784149169921875	0.458119175926583521718526981203467585146427154541015625	-1.2834821337515543	4.151788925359339	Mnn1;CG16779;zfh2
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	1/10	0.1695238312242248468475480649431119672954082489013671875	0.28168997519213301305995855727815069258213043212890625	0.28006956863404963709029971141717396676540374755859375	0.5115320220506196502441298434860073029994964599609375	-2.324130428165396	4.124777820435714	Btk29A
hydrogen-exporting ATPase activity, phosphorylative mechanism (GO:0008553)	1/8	0.1380838908042568424772156276958412490785121917724609375	0.25430449889783968142609182905289344489574432373046875	0.2357119056814212798567353956968872807919979095458984375	0.477911295005450487138887183391489088535308837890625	-2.054009322082448	4.066720474228333	Vha44
sodium channel activity (GO:0005272)	3/45	0.049696856711191339517341702958219684660434722900390625	0.1484189909888281866390258301180438138544559478759765625	0.166527719038016386310374628010322339832782745361328125	0.458119175926583521718526981203467585146427154541015625	-1.3531599219297212	4.061933847323684	para;GluRIA;NaCP60E
kainate selective glutamate receptor activity (GO:0015277)	1/10	0.1695238312242248468475480649431119672954082489013671875	0.28168997519213301305995855727815069258213043212890625	0.28006956863404963709029971141717396676540374755859375	0.5115320220506196502441298434860073029994964599609375	-2.275571730229105	4.038597699987416	GluRIA
dicarboxylic acid transmembrane transporter activity (GO:0005310)	1/8	0.1380838908042568424772156276958412490785121917724609375	0.25430449889783968142609182905289344489574432373046875	0.2357119056814212798567353956968872807919979095458984375	0.477911295005450487138887183391489088535308837890625	-2.0046737854205428	3.9690413474137567	VGlut
ATPase activity, coupled to transmembrane movement of ions, rotational mechanism (GO:0044769)	3/43	0.04438214194817875768439563444189843721687793731689453125	0.13436237493900693440451732385554350912570953369140625	0.1522622479267289052895506529239355586469173431396484375	0.458119175926583521718526981203467585146427154541015625	-1.2439287523982288	3.874736184495032	ATPsynC;Vha44;blw
ligand-dependent nuclear receptor transcription coactivator activity (GO:0030374)	1/9	0.153949493460366293451357933008694089949131011962890625	0.266635390719716369734015870562870986759662628173828125	0.258220390138178268468749365638359449803829193115234375	0.487749625816558951552082135094678960740566253662109375	-2.0586074372227716	3.8519235645446033	tai
transcription coactivator binding (GO:0001223)	1/6	0.1054570618655037705924115698508103378117084503173828125	0.226271948274527512356968372841947712004184722900390625	0.188637307734475567766452286377898417413234710693359375	0.458119175926583521718526981203467585146427154541015625	-1.6878455793463056	3.796726610638213	hth
nuclear hormone receptor binding (GO:0035257)	1/6	0.1054570618655037705924115698508103378117084503173828125	0.226271948274527512356968372841947712004184722900390625	0.188637307734475567766452286377898417413234710693359375	0.458119175926583521718526981203467585146427154541015625	-1.6708994906695978	3.7586072076475614	tai
Rho guanyl-nucleotide exchange factor activity (GO:0005089)	2/28	0.0933316942512880942661723793207784183323383331298828125	0.226271948274527512356968372841947712004184722900390625	0.2202022405087813161639331838159705512225627899169921875	0.477911295005450487138887183391489088535308837890625	-1.5838249512845828	3.756192168795661	CG43658;CG43102
ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism (GO:0015662)	1/12	0.19981994601045638404457349679432809352874755859375	0.308812643834341649107244620608980767428874969482421875	0.3218662803385299309155698210815899074077606201171875	0.5429957859146192777899386783246882259845733642578125	-2.2831477034433676	3.6766408486574957	Vha44
epidermal growth factor receptor binding (GO:0005154)	1/7	0.1219215912814447244638671463690116070210933685302734375	0.244951560665448042630742975234170444309711456298828125	0.2125243349816970661603221515179029665887355804443359375	0.474423010413687340491861732516554184257984161376953125	-1.7431456205767701	3.668235787404969	kek1
transcription regulatory region sequence-specific DNA binding (GO:0000976)	9/204	0.01352975063072017584964168435135434265248477458953857421875	0.052457454199809801231868533477609162218868732452392578125	0.1746829686906321565942334927967749536037445068359375	0.458119175926583521718526981203467585146427154541015625	-0.8505197936381984	3.659671229111255	Pdp1;fkh;CG43689;rn;vvl;Hr38;hth;zfh2;toy
kinase binding (GO:0019900)	4/64	0.0302031430061510917928213615368804312311112880706787109375	0.096947118935107712278664848781772889196872711181640625	0.1390489658986908683147021292825229465961456298828125	0.458119175926583521718526981203467585146427154541015625	-1.0136907051401776	3.547724143959872	futsch;Mob2;Nrx-1;Tm1
poly-purine tract binding (GO:0070717)	1/10	0.1695238312242248468475480649431119672954082489013671875	0.28168997519213301305995855727815069258213043212890625	0.28006956863404963709029971141717396676540374755859375	0.5115320220506196502441298434860073029994964599609375	-1.9852091434036503	3.5232732829462465	shep
wide pore channel activity (GO:0022829)	1/8	0.1380838908042568424772156276958412490785121917724609375	0.25430449889783968142609182905289344489574432373046875	0.2357119056814212798567353956968872807919979095458984375	0.477911295005450487138887183391489088535308837890625	-1.7790980337315507	3.522425298489005	shakB
tau-protein kinase activity (GO:0050321)	1/6	0.1054570618655037705924115698508103378117084503173828125	0.226271948274527512356968372841947712004184722900390625	0.188637307734475567766452286377898417413234710693359375	0.458119175926583521718526981203467585146427154541015625	-1.5507058190151302	3.4882373840185728	sff
actin binding (GO:0003779)	6/116	0.0204140408958849543796798542416581767611205577850341796875	0.07276617803210604085162316323476261459290981292724609375	0.149269904248590545847719113226048648357391357421875	0.458119175926583521718526981203467585146427154541015625	-0.8860533670346643	3.448105328951254	Moe;futsch;Tm1;capu;shot;Dys
potassium:chloride symporter activity (GO:0015379)	1/6	0.1054570618655037705924115698508103378117084503173828125	0.226271948274527512356968372841947712004184722900390625	0.188637307734475567766452286377898417413234710693359375	0.458119175926583521718526981203467585146427154541015625	-1.5035832113438967	3.3822373679641844	kcc
potassium ion leak channel activity (GO:0022841)	1/12	0.19981994601045638404457349679432809352874755859375	0.308812643834341649107244620608980767428874969482421875	0.3218662803385299309155698210815899074077606201171875	0.5429957859146192777899386783246882259845733642578125	-2.084134593860145	3.3561623588039917	CG42594
transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding (GO:0001228)	5/93	0.0286311832476665133195847801061972859315574169158935546875	0.09444017160797461840626709772550384514033794403076171875	0.1610743473324612595742877374505042098462581634521484375	0.458119175926583521718526981203467585146427154541015625	-0.9285788013407184	3.2994808268695786	Pdp1;CG43689;vvl;Hr38;sima
protein kinase binding (GO:0019901)	5/90	0.0252984791785470682079495219340969924814999103546142578125	0.08735881091342034832081253625801764428615570068359375	0.147003222847466197276133925697649829089641571044921875	0.458119175926583521718526981203467585146427154541015625	-0.8963099226185609	3.295741441808014	Alk;Mob2;Nrx-1;Tm1;InR
phosphatidylinositol-4,5-bisphosphate binding (GO:0005546)	1/11	0.1848122369415518273516596536865108646452426910400390625	0.295967422928137324777964067834545858204364776611328125	0.301278648440343299608201732553425244987010955810546875	0.53266065044252697280313668670714832842350006103515625	-1.8811057981637356	3.1760870670324755	Moe
Ras GTPase binding (GO:0017016)	5/92	0.0274910357529329178738475292220755363814532756805419921875	0.0920533166878511333042212072541587986052036285400390625	0.156323898382854820088283531731576658785343170166015625	0.458119175926583521718526981203467585146427154541015625	-0.8743329568726905	3.142261104401817	Tomosyn;Fife;Rim;Rph;CG42795
purine ribonucleoside binding (GO:0032550)	3/56	0.08399736919705931559310130296580609865486621856689453125	0.21839315991235419556204533364507369697093963623046875	0.2505791533254948522113636499852873384952545166015625	0.487749625816558951552082135094678960740566253662109375	-1.1433137284181947	2.831953576887885	Rab26;Rgk2;Rgk3
transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0000982)	6/134	0.03771055729284845947635318452739738859236240386962890625	0.11738074875661279328209474215327645651996135711669921875	0.2295371029383239669385829984094016253948211669921875	0.477911295005450487138887183391489088535308837890625	-0.8367063295477506	2.7425687160900263	Pdp1;pros;CG9932;CG43689;vvl;Hr38
GTPase activator activity (GO:0005096)	4/81	0.062315380387866582678757509938805014826357364654541015625	0.1765602444322886543925932301135617308318614959716796875	0.2399030196478868781628790429749642498791217803955078125	0.481986975838027242868832900057896040380001068115234375	-0.9671243745772141	2.6842991636877183	Tomosyn;RhoGAP71E;cv-c;CG42795
DNA secondary structure binding (GO:0000217)	1/11	0.1848122369415518273516596536865108646452426910400390625	0.295967422928137324777964067834545858204364776611328125	0.301278648440343299608201732553425244987010955810546875	0.53266065044252697280313668670714832842350006103515625	-1.500589161236126	2.5336171057383163	Mnn1
metallopeptidase activity (GO:0008237)	2/36	0.141645434871018049971524987995508126914501190185546875	0.258707777739627997615201593362144194543361663818359375	0.308082269865927738106137212525936774909496307373046875	0.54036652095531767514557941467501223087310791015625	-1.2888288275320277	2.5189235104848637	kuz;Mmp2
enhancer sequence-specific DNA binding (GO:0001158)	2/39	0.160905385001050837967540019235457293689250946044921875	0.275659613063815756017760350005119107663631439208984375	0.340737193689802431162405582654173485934734344482421875	0.559622051802436626388725926517508924007415771484375	-1.3586187240220378	2.482113203641879	vvl;hth
neuropeptide receptor binding (GO:0071855)	1/16	0.2571452149840827150484301455435343086719512939453125	0.369020081243391417924470943034975789487361907958984375	0.398356751829828936717348142337868921458721160888671875	0.61564225282791740223586884894757531583309173583984375	-1.8169256815299322	2.4675927770366015	sNPF
GTPase regulator activity (GO:0030695)	4/83	0.06693860125793914261915773522559902630746364593505859375	0.18263494911116728847133572344318963587284088134765625	0.252781795284033161674841494459542445838451385498046875	0.487749625816558951552082135094678960740566253662109375	-0.9060896146671912	2.450047724083471	Tomosyn;RhoGAP71E;cv-c;CG42795
TBP-class protein binding (GO:0017025)	1/17	0.270824686594612284995520212760311551392078399658203125	0.378811745173476654979793920574593357741832733154296875	0.416098525208765168681424029273330233991146087646484375	0.6213363112914669361686037518666125833988189697265625	-1.8390123502801436	2.4022716372794566	Dsp1
ATPase activator activity (GO:0001671)	1/14	0.229013739754239387114154169466928578913211822509765625	0.346657784148540482060951717357966117560863494873046875	0.361249116722162255666006558385561220347881317138671875	0.58274492551531287265476066750125028192996978759765625	-1.5665790715955221	2.3090956898773127	nrv3
intracellular ligand-gated ion channel activity (GO:0005217)	1/9	0.153949493460366293451357933008694089949131011962890625	0.266635390719716369734015870562870986759662628173828125	0.258220390138178268468749365638359449803829193115234375	0.487749625816558951552082135094678960740566253662109375	-1.2054932927076463	2.2556355024858274	CG42260
enhancer binding (GO:0035326)	1/20	0.310374033025433870847109574242495000362396240234375	0.415713098779520506820261971370200626552104949951171875	0.466261942522767203200828589615412056446075439453125	0.656707558778820033040801718016155064105987548828125	-1.8724861413642024	2.1907660003286806	hth
GTP binding (GO:0005525)	3/56	0.08399736919705931559310130296580609865486621856689453125	0.21839315991235419556204533364507369697093963623046875	0.2505791533254948522113636499852873384952545166015625	0.487749625816558951552082135094678960740566253662109375	-0.8714393405684553	2.15852892886892	Rab26;Rgk2;Rgk3
fatty-acyl-CoA reductase (alcohol-forming) activity (GO:0080019)	1/18	0.284252926379343351381834281710325740277767181396484375	0.390185693974129665928529675511526875197887420654296875	0.4333199352404661919280215442995540797710418701171875	0.63419672641154323233791956226923502981662750244140625	-1.7077924010233843	2.1482164371916492	CG5065
transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0001078)	3/60	0.09841837277191824162603239756208495236933231353759765625	0.226271948274527512356968372841947712004184722900390625	0.282641464644635742597955641031148843467235565185546875	0.51199806300380734658261872027651406824588775634765625	-0.9073322510674082	2.1036750272412643	pros;CG9932;CG43689
aminopeptidase activity (GO:0004177)	2/38	0.1544313575209217137551576115583884529769420623779296875	0.266635390719716369734015870562870986759662628173828125	0.32989757212705950184528091995161958038806915283203125	0.55227072333508087087494686784339137375354766845703125	-1.1206757704753203	2.0934285805825485	CG4467;ome
Notch binding (GO:0005112)	1/16	0.2571452149840827150484301455435343086719512939453125	0.369020081243391417924470943034975789487361907958984375	0.398356751829828936717348142337868921458721160888671875	0.61564225282791740223586884894757531583309173583984375	-1.4964652863401506	2.0323709269988277	numb
leak channel activity (GO:0022840)	1/12	0.19981994601045638404457349679432809352874755859375	0.308812643834341649107244620608980767428874969482421875	0.3218662803385299309155698210815899074077606201171875	0.5429957859146192777899386783246882259845733642578125	-1.2610366299368778	2.030695945902614	CG42594
metalloaminopeptidase activity (GO:0070006)	1/18	0.284252926379343351381834281710325740277767181396484375	0.390185693974129665928529675511526875197887420654296875	0.4333199352404661919280215442995540797710418701171875	0.63419672641154323233791956226923502981662750244140625	-1.6088623172894732	2.02377318994299	CG4467
hydrogen ion transmembrane transporter activity (GO:0015078)	3/58	0.09108803260883846508733086011488921940326690673828125	0.226271948274527512356968372841947712004184722900390625	0.266551032939196186344332772932830266654491424560546875	0.499218459996291163971449122982448898255825042724609375	-0.8243885425061933	1.9751762915949302	ATPsynC;Vha44;blw
endodeoxyribonuclease activity, producing 5'-phosphomonoesters (GO:0016888)	1/12	0.19981994601045638404457349679432809352874755859375	0.308812643834341649107244620608980767428874969482421875	0.3218662803385299309155698210815899074077606201171875	0.5429957859146192777899386783246882259845733642578125	-1.2001061341286745	1.9325772173247233	RpLP0
RNA stem-loop binding (GO:0035613)	1/6	0.1054570618655037705924115698508103378117084503173828125	0.226271948274527512356968372841947712004184722900390625	0.188637307734475567766452286377898417413234710693359375	0.458119175926583521718526981203467585146427154541015625	-0.858372109582681	1.9308663482973492	sm
nucleotide kinase activity (GO:0019201)	1/13	0.21455209830430865824979491662816144526004791259765625	0.32927787309202927179541120494832284748554229736328125	0.341850574630447712198844101294525898993015289306640625	0.559622051802436626388725926517508924007415771484375	-1.247955363423774	1.920856249346379	pyd
U1 snRNA binding (GO:0030619)	1/7	0.1219215912814447244638671463690116070210933685302734375	0.244951560665448042630742975234170444309711456298828125	0.2125243349816970661603221515179029665887355804443359375	0.474423010413687340491861732516554184257984161376953125	-0.8967527771514531	1.8871060402362292	sm
snRNA binding (GO:0017069)	1/17	0.270824686594612284995520212760311551392078399658203125	0.378811745173476654979793920574593357741832733154296875	0.416098525208765168681424029273330233991146087646484375	0.6213363112914669361686037518666125833988189697265625	-1.4268389399724912	1.8638562791270288	sm
RNA polymerase II core promoter proximal region sequence-specific DNA binding (GO:0000978)	4/92	0.08984833340838005444339842142653651535511016845703125	0.226271948274527512356968372841947712004184722900390625	0.312213865322635175658660955377854406833648681640625	0.5429957859146192777899386783246882259845733642578125	-0.7668024309926689	1.8477118398949401	CG9932;bi;Hr38;zfh2
dipeptidyl-peptidase activity (GO:0008239)	1/17	0.270824686594612284995520212760311551392078399658203125	0.378811745173476654979793920574593357741832733154296875	0.416098525208765168681424029273330233991146087646484375	0.6213363112914669361686037518666125833988189697265625	-1.4119115871531522	1.8443569232406483	ome
transmitter-gated ion channel activity (GO:0022824)	1/16	0.2571452149840827150484301455435343086719512939453125	0.369020081243391417924470943034975789487361907958984375	0.398356751829828936717348142337868921458721160888671875	0.61564225282791740223586884894757531583309173583984375	-1.3502667251839617	1.8338165682875893	Rdl
core promoter proximal region sequence-specific DNA binding (GO:0000987)	4/95	0.09822107633277456228970692109214724041521549224853515625	0.226271948274527512356968372841947712004184722900390625	0.33236201902065953817100307787768542766571044921875	0.55227072333508087087494686784339137375354766845703125	-0.7615643776694753	1.767236381924016	CG9932;bi;Hr38;zfh2
chloride transmembrane transporter activity (GO:0015108)	1/20	0.310374033025433870847109574242495000362396240234375	0.415713098779520506820261971370200626552104949951171875	0.466261942522767203200828589615412056446075439453125	0.656707558778820033040801718016155064105987548828125	-1.4400578595383737	1.684834791292131	GluClalpha
Rab guanyl-nucleotide exchange factor activity (GO:0017112)	1/24	0.35979839117855816343904962195665575563907623291015625	0.4517922980139850164249537556315772235393524169921875	0.5265406864749870852193680548225529491901397705078125	0.69679935156270744744944067861069925129413604736328125	-1.6040867386772517	1.6397157972360963	Rab3-GEF
ubiquitin conjugating enzyme binding (GO:0031624)	1/23	0.347783796263310740481955463110352866351604461669921875	0.44686173822204455774453890626318752765655517578125	0.512137665278058928919335812679491937160491943359375	0.69679935156270744744944067861069925129413604736328125	-1.548738846569825	1.6357381166457092	CG32369
single-stranded RNA binding (GO:0003727)	1/24	0.35979839117855816343904962195665575563907623291015625	0.4517922980139850164249537556315772235393524169921875	0.5265406864749870852193680548225529491901397705078125	0.69679935156270744744944067861069925129413604736328125	-1.49934945285544	1.532652146636207	Rbp6
RNA binding (GO:0003723)	12/401	0.068466492870677353455022284833830781280994415283203125	0.184525547858776783893830497618182562291622161865234375	0.5613174598446020180375626296154223382472991943359375	0.72048699736176391450470646304893307387828826904296875	-0.5588733821347475	1.4985691274736963	Rbp6;bru3;msi;heph;shep;mbl;CG42458;pum;sm;Syp;fne;bol
ubiquitin-like protein conjugating enzyme binding (GO:0044390)	1/27	0.394533883722556766304734310324420221149921417236328125	0.484399935014916904751913762083859182894229888916015625	0.567261255841388756238075075089000165462493896484375	0.72048699736176391450470646304893307387828826904296875	-1.5806256664030292	1.4700612994926547	CG32369
protein phosphatase regulator activity (GO:0019888)	1/21	0.323075852641767913286940938633051700890064239501953125	0.424998591868039954366764732185401953756809234619140625	0.48201159011335026338684883739915676414966583251953125	0.66996579506321018993020288689876906573772430419921875	-1.2860519267906565	1.4530691054488318	MYPT-75D
phosphotransferase activity, phosphate group as acceptor (GO:0016776)	1/18	0.284252926379343351381834281710325740277767181396484375	0.390185693974129665928529675511526875197887420654296875	0.4333199352404661919280215442995540797710418701171875	0.63419672641154323233791956226923502981662750244140625	-1.09238859219002	1.3741056161960952	pyd
carboxylic acid transmembrane transporter activity (GO:0046943)	2/42	0.1806029799616389597272103628711192868649959564208984375	0.29565376719646085934556367647019214928150177001953125	0.37290607939998510200751979937194846570491790771484375	0.59719017063330948058563762970152311027050018310546875	-0.8016548901832498	1.3719955788869818	CG13743;kcc
protein-cysteine S-palmitoyltransferase activity (GO:0019706)	1/24	0.35979839117855816343904962195665575563907623291015625	0.4517922980139850164249537556315772235393524169921875	0.5265406864749870852193680548225529491901397705078125	0.69679935156270744744944067861069925129413604736328125	-1.332868415580316	1.36247332763707	app
transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0001077)	3/76	0.164464698079775317740569562374730594456195831298828125	0.279589986735618023505622886659693904221057891845703125	0.41186854080894452767580560248461551964282989501953125	0.6213363112914669361686037518666125833988189697265625	-0.7310203364609442	1.3195350810480821	Pdp1;vvl;Hr38
amino acid transmembrane transporter activity (GO:0015171)	2/50	0.2345125604958067933036858221385045908391475677490234375	0.35094111708549691197589481816976331174373626708984375	0.4552205457567561897036512164049781858921051025390625	0.65327104293664362000271239594439975917339324951171875	-0.9062245556720692	1.3142486544557026	CG13743;kcc
histone-lysine N-methyltransferase activity (GO:0018024)	1/29	0.4166401641257284627073431693133898079395294189453125	0.4977160879555999617451789163169451057910919189453125	0.59245364619772222791738158775842748582363128662109375	0.7314651162552883167933259755955077707767486572265625	-1.4589354727078736	1.277345196316756	Mnn1
histone methyltransferase activity (GO:0042054)	1/26	0.3831694274243211406627551696146838366985321044921875	0.47842058452415237024268890309031121432781219482421875	0.55409030996047992090325351455248892307281494140625	0.720317402948623897174229568918235599994659423828125	-1.2986555073474515	1.245771681625526	Mnn1
microtubule binding (GO:0008017)	4/111	0.14845475686101294865437694170395843684673309326171875	0.266635390719716369734015870562870986759662628173828125	0.439644041375326477538720837401342578232288360595703125	0.63921929699965229776381647752714343369007110595703125	-0.6343781097822427	1.210060407009511	Moe;futsch;capu;shot
growth factor receptor binding (GO:0070851)	1/19	0.297434535971048130686966715074959211051464080810546875	0.403270137727617383749390000957646407186985015869140625	0.450036161341774099131640696214162744581699371337890625	0.65005223304922921112591893688659183681011199951171875	-0.9644341626982106	1.1694353736632606	kek1
transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding (GO:0001227)	3/73	0.151205507855922294258022020585485734045505523681640625	0.266635390719716369734015870562870986759662628173828125	0.387909090387175303771272183439577929675579071044921875	0.61564225282791740223586884894757531583309173583984375	-0.6183473167395871	1.1681294313554156	pros;CG9932;CG43689
protein phosphatase 1 binding (GO:0008157)	1/27	0.394533883722556766304734310324420221149921417236328125	0.484399935014916904751913762083859182894229888916015625	0.567261255841388756238075075089000165462493896484375	0.72048699736176391450470646304893307387828826904296875	-1.1948497937116178	1.1112703518470874	MYPT-75D
protein-cysteine S-acyltransferase activity (GO:0019707)	1/24	0.35979839117855816343904962195665575563907623291015625	0.4517922980139850164249537556315772235393524169921875	0.5265406864749870852193680548225529491901397705078125	0.69679935156270744744944067861069925129413604736328125	-1.080531336344618	1.1045314813050053	app
phosphatidylinositol binding (GO:0035091)	1/28	0.40568952038886163524722405782085843384265899658203125	0.48993106014174003792760458964039571583271026611328125	0.5800452660066042209763281789491884410381317138671875	0.72423730953366971530016371616511605679988861083984375	-1.2191161738427323	1.0998465519326364	qvr
ATPase regulator activity (GO:0060590)	1/17	0.270824686594612284995520212760311551392078399658203125	0.378811745173476654979793920574593357741832733154296875	0.416098525208765168681424029273330233991146087646484375	0.6213363112914669361686037518666125833988189697265625	-0.766479792775084	1.0012399679920194	nrv3
calcium ion transmembrane transporter activity (GO:0015085)	1/29	0.4166401641257284627073431693133898079395294189453125	0.4977160879555999617451789163169451057910919189453125	0.59245364619772222791738158775842748582363128662109375	0.7314651162552883167933259755955077707767486572265625	-1.1152147555525926	0.9764065906374076	Nckx30C
RNA polymerase II distal enhancer sequence-specific DNA binding (GO:0000980)	1/28	0.40568952038886163524722405782085843384265899658203125	0.48993106014174003792760458964039571583271026611328125	0.5800452660066042209763281789491884410381317138671875	0.72423730953366971530016371616511605679988861083984375	-1.0549027338883892	0.9516985824528383	vvl
protein kinase activity (GO:0004672)	7/228	0.1288752097561320919538729867781512439250946044921875	0.25429840496522493342723691966966725885868072509765625	0.54159066376942333054245182211161591112613677978515625	0.712449623172872303911162816802971065044403076171875	-0.4535332461160517	0.9292491248786049	hppy;Alk;Btk29A;sff;Pkc53E;Slob;InR
carboxy-lyase activity (GO:0016831)	1/16	0.2571452149840827150484301455435343086719512939453125	0.369020081243391417924470943034975789487361907958984375	0.398356751829828936717348142337868921458721160888671875	0.61564225282791740223586884894757531583309173583984375	-0.6612918832007622	0.8981099728443958	Ddc
L-amino acid transmembrane transporter activity (GO:0015179)	1/35	0.478244819796001807699070695889531634747982025146484375	0.54480466585008457958139160837163217365741729736328125	0.6596085972567571342750625262851826846599578857421875	0.76722894733549107382231113660964183509349822998046875	-1.2123031614523838	0.8942342145310404	VGlut
neuropeptide hormone activity (GO:0005184)	1/34	0.468447600377320971798411619602120481431484222412109375	0.54202575750464887516244516518781892955303192138671875	0.6492343249015239958765732808387838304042816162109375	0.76722894733549107382231113660964183509349822998046875	-1.1489920570272836	0.8713163290004696	sNPF
anion channel activity (GO:0005253)	1/22	0.335544348859715568789141570960055105388164520263671875	0.436207653517630244976999165373854339122772216796875	0.49729900014821637466155834772507660090923309326171875	0.68359327391632707104918154072947800159454345703125	-0.7815483244846445	0.8534516643855936	GluClalpha
DNA binding (GO:0003677)	12/448	0.12578190097855024287554215334239415824413299560546875	0.250430631678014437024870630921213887631893157958984375	0.71077284245479821489510641185916028916835784912109375	0.79736445777924058742058832649490796029567718505859375	-0.3885254361696132	0.8054931941098701	Dsp1;Mnn1;Pdp1;pros;mamo;mbl;bi;scrt;rn;Hr38;hth;zfh2
oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor (GO:0016620)	1/27	0.394533883722556766304734310324420221149921417236328125	0.484399935014916904751913762083859182894229888916015625	0.567261255841388756238075075089000165462493896484375	0.72048699736176391450470646304893307387828826904296875	-0.8533503573970819	0.7936587150153286	CG5065
RNA helicase activity (GO:0003724)	1/32	0.44829936386561985983689737622626125812530517578125	0.5214429442857999585925199426128529012203216552734375	0.6275331929401353203701319216634146869182586669921875	0.7496477602149724805968844520975835621356964111328125	-0.9505699901441661	0.7626366441730347	CG10077
phosphoprotein phosphatase activity (GO:0004721)	3/91	0.235019390627391577819338408517069183290004730224609375	0.35094111708549691197589481816976331174373626708984375	0.5261214385912669211364800503361038863658905029296875	0.69679935156270744744944067861069925129413604736328125	-0.47433937138103716	0.6868847982102684	Lar;IA-2;Ptp99A
proton-transporting ATPase activity, rotational mechanism (GO:0046961)	1/31	0.437941431408495451815809929030365310609340667724609375	0.51756714621004007437221616783062927424907684326171875	0.61618710641136564820641297046677209436893463134765625	0.74822720064237258075223735431791283190250396728515625	-0.7778188930354485	0.6422217999215747	Vha44
rRNA binding (GO:0019843)	1/32	0.44829936386561985983689737622626125812530517578125	0.5214429442857999585925199426128529012203216552734375	0.6275331929401353203701319216634146869182586669921875	0.7496477602149724805968844520975835621356964111328125	-0.7790590083025334	0.6250344044782096	RpLP0
carboxylic ester hydrolase activity (GO:0052689)	1/40	0.5245946392081737297274912634748034179210662841796875	0.585532400328315105753063107840716838836669921875	0.7070770408780713278673601962509565055370330810546875	0.79736445777924058742058832649490796029567718505859375	-0.8704474555753949	0.5615512712253637	Ace
actin filament binding (GO:0051015)	1/35	0.478244819796001807699070695889531634747982025146484375	0.54480466585008457958139160837163217365741729736328125	0.6596085972567571342750625262851826846599578857421875	0.76722894733549107382231113660964183509349822998046875	-0.7524329814517476	0.5550190229229888	Tm1
hormone activity (GO:0005179)	1/43	0.5504090568211068568160726499627344310283660888671875	0.60230515761577596567377668179688043892383575439453125	0.7323346400517076748570843847119249403476715087890625	0.8059019263331321791810069044004194438457489013671875	-0.8937877596467224	0.5336748951979069	sNPF
transcription regulatory region DNA binding (GO:0044212)	4/137	0.24554144777013997558157143430435098707675933837890625	0.3641923487060465536302444888860918581485748291015625	0.6002973695539139953325502574443817138671875	0.73703177039674994119877737830393016338348388671875	-0.33053052618177575	0.46416055262736594	Mnn1;CG16779;hth;zfh2
kinase activity (GO:0016301)	4/149	0.294326154691918528971683599593234248459339141845703125	0.401519013499469112904449730194755829870700836181640625	0.6645393431339978729255335565540008246898651123046875	0.7689172504325314516648859353153966367244720458984375	-0.37459773712389843	0.4581580394633157	hppy;Dgk;CG34384;Slob
helicase activity (GO:0004386)	1/44	0.55869935434947548547057749601663090288639068603515625	0.60230515761577596567377668179688043892383575439453125	0.740262855410071640704927631304599344730377197265625	0.8059019263331321791810069044004194438457489013671875	-0.7858053362631214	0.4574516873408999	CG10077
GTPase activity (GO:0003924)	3/107	0.314755667071241973520301371536334045231342315673828125	0.419042183269545065460448540761717595160007476806640625	0.63338475893970158647761081738281063735485076904296875	0.75257006304125828588524882434285245835781097412109375	-0.381928221100847	0.44149321223313287	Rab26;Rgk2;Rgk3
single-stranded DNA binding (GO:0003697)	1/40	0.5245946392081737297274912634748034179210662841796875	0.585532400328315105753063107840716838836669921875	0.7070770408780713278673601962509565055370330810546875	0.79736445777924058742058832649490796029567718505859375	-0.6623771803125565	0.42731901305784264	Dsp1
purine ribonucleoside triphosphate binding (GO:0035639)	3/94	0.249749581246913210375026892506866715848445892333984375	0.367964383037118814012700340754236094653606414794921875	0.5475172099120320101661718581453897058963775634765625	0.71598404373111879106517108084517531096935272216796875	-0.306396888782401	0.42506334310589133	Rab26;Rgk2;Rgk3
